# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
41.989572;-42.423099;25.624340;0.092896;0.018440;7.253237;1.742658
42.189523;-42.224416;25.643190;0.096145;0.014122;7.301119;1.526724
42.389473;-42.025584;25.662620;0.098537;0.009833;7.342811;1.333402
42.589424;-41.826616;25.682458;0.100077;0.005569;7.379031;1.142348
42.789374;-41.627523;25.702533;0.100766;0.001324;7.409921;0.986391
42.989324;-41.428316;25.722673;0.100607;-0.002908;7.436490;0.808810
43.189275;-41.229007;25.742706;0.099601;-0.007133;7.458205;0.629581
43.389225;-41.029609;25.762460;0.097749;-0.011354;7.475065;0.453121
43.589175;-40.830132;25.781763;0.095050;-0.015578;7.487176;0.279557
43.789126;-40.630043;25.800453;0.090728;-0.029271;7.494638;0.109013
43.989076;-40.429806;25.817968;0.083233;-0.045325;7.497546;0.000000
44.189026;-40.229610;25.833644;0.072506;-0.061547;7.497546;-0.000000
44.388977;-40.029514;25.846827;0.058521;-0.077981;7.497546;0.000000
44.588927;-39.829577;25.856864;0.041246;-0.094647;7.497546;0.000000
44.788877;-39.629857;25.863103;0.020651;-0.111525;7.497546;0.000000
44.988828;-39.430414;25.864891;-0.003289;-0.128549;7.497546;0.000000
45.188778;-39.231306;25.861575;-0.030587;-0.145597;7.497546;0.000000
45.388728;-39.032593;25.852501;-0.061234;-0.162477;7.497546;0.000000
45.588679;-38.834332;25.837017;-0.095192;-0.178929;7.497546;0.000000
45.788629;-38.637321;25.814750;-0.129215;-0.160828;7.497546;-0.000000
45.988579;-38.440857;25.786171;-0.158961;-0.138830;7.497546;0.000000
46.188530;-38.244799;25.752103;-0.184409;-0.116974;7.497546;0.000000
46.388480;-38.049090;25.713376;-0.205589;-0.095422;7.497546;0.000000
46.588430;-37.853675;25.670821;-0.222548;-0.074241;7.497546;0.000000
46.788381;-37.658498;25.625267;-0.235335;-0.053422;7.497546;0.000000
46.988331;-37.463502;25.577547;-0.243995;-0.032898;7.497546;0.000000
47.188281;-37.268630;25.528489;-0.248561;-0.012566;7.497546;0.000000
47.388232;-37.073827;25.478925;-0.249050;0.007701;7.497546;-0.000000
47.588182;-36.879036;25.429685;-0.245462;0.028036;7.497546;0.000000
47.788132;-36.684135;25.381430;-0.240129;0.023909;7.497546;-0.127200
47.988083;-36.489220;25.334162;-0.235874;0.018515;7.494152;-0.396826
48.188033;-36.294332;25.287666;-0.232707;0.013088;7.483557;-0.665307
48.387984;-36.099511;25.241726;-0.230633;0.007631;7.465760;-0.907238
48.587934;-35.904794;25.196123;-0.229655;0.002147;7.441422;-1.146519
48.787884;-35.710220;25.150642;-0.229776;-0.003360;7.410552;-1.362323
48.987835;-35.515827;25.105066;-0.230998;-0.008888;7.373702;-1.586461
49.187785;-35.321654;25.059178;-0.233324;-0.014433;7.330556;-1.761132
49.387735;-35.127738;25.012760;-0.236756;-0.019992;7.282361;-1.904784
49.587686;-34.934118;24.965597;-0.241295;-0.025447;7.229872;-2.019544
49.787636;-34.740898;24.917583;-0.245556;-0.017356;7.173802;-2.102905
49.987586;-34.547858;24.868906;-0.248203;-0.009235;7.114948;-2.152201
50.187537;-34.354846;24.819857;-0.249233;-0.001112;7.054205;-2.164940
50.387487;-34.161710;24.770732;-0.248648;0.006983;6.992571;-2.148728
50.587437;-33.968298;24.721823;-0.246451;0.015025;6.930857;-2.132442
50.787388;-33.774458;24.673423;-0.242652;0.022985;6.869062;-2.074250
50.987338;-33.580038;24.625827;-0.237264;0.030834;6.808415;-1.978939
51.187288;-33.384886;24.579328;-0.230302;0.038543;6.750047;-1.851382
51.387239;-33.188850;24.534218;-0.221787;0.046078;6.694981;-1.695885
51.587189;-32.991781;24.490793;-0.211740;0.054318;6.644139;-1.515819
51.787139;-32.793654;24.449500;-0.198445;0.077118;6.598364;-1.326394
51.987090;-32.594679;24.411264;-0.180464;0.100501;6.558047;-1.145118
52.187040;-32.395166;24.377123;-0.157676;0.124850;6.523040;-0.971094
52.386990;-32.195426;24.348114;-0.129915;0.150470;6.493204;-0.803514
