# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
60.574881;-24.676077;26.446870;0.048692;-0.231774;5.358711;-2.975477
60.774799;-24.476933;26.452145;0.005145;-0.205358;5.246530;-2.718428
60.974716;-24.274666;26.449165;-0.033713;-0.178949;5.141903;-2.387866
61.174633;-24.069081;26.438622;-0.067887;-0.153320;5.048209;-2.031772
61.374550;-23.859982;26.421205;-0.097472;-0.128994;4.967096;-1.695784
61.574467;-23.651135;26.398067;-0.123024;-0.126126;4.898368;-1.384506
61.774384;-23.445279;26.369673;-0.152079;-0.154040;4.841532;-1.102371
61.974301;-23.239052;26.334426;-0.187602;-0.186407;4.795797;-0.854241
62.174218;-23.034663;26.291213;-0.230465;-0.225199;4.760054;-0.646093
62.374135;-22.834323;26.238919;-0.281826;-0.272583;4.732841;-0.485647
62.574052;-22.640239;26.176429;-0.343132;-0.330838;4.712282;-0.373848
62.773970;-22.454623;26.102631;-0.416083;-0.401966;4.696395;-0.264525
62.973887;-22.279682;26.016409;-0.502522;-0.486700;4.685121;-0.160105
63.173804;-22.117628;25.916648;-0.604143;-0.582634;4.678285;-0.061250
63.373721;-21.970668;25.802236;-0.721961;-0.681534;4.675666;0.031882
63.573638;-21.839990;25.670904;-0.855726;-0.730963;4.677029;0.119762
63.773555;-21.725850;25.520114;-0.987821;-0.662182;4.682146;0.189611
63.973472;-21.630582;25.354562;-1.106920;-0.583905;4.690235;0.289052
64.173389;-21.553245;25.176471;-1.212846;-0.508055;4.702539;0.519846
64.373306;-21.492898;24.988067;-1.306577;-0.441181;4.724588;0.784279
64.573223;-21.448598;24.791571;-1.389671;-0.385752;4.757658;1.087608
64.773141;-21.419404;24.589208;-1.463876;-0.341929;4.803142;1.404706
64.973058;-21.404375;24.383202;-1.530923;-0.308906;4.861257;1.726166
65.172975;-21.402567;24.175775;4.690743;-0.285717;4.931734;2.052707
65.372892;-21.413041;23.969153;4.633229;-0.271677;5.014254;2.383523
65.572809;-21.434866;23.765425;4.578420;-0.261893;5.108401;2.715781
65.772726;-21.467107;23.565583;4.527012;-0.245190;5.213600;2.989892
65.972643;-21.508783;23.369385;4.479842;-0.224516;5.327014;3.182841
66.172560;-21.558922;23.176386;4.437383;-0.200868;5.445153;3.342253
66.372477;-21.616551;22.986139;4.399977;-0.175191;5.566510;3.450382
66.572394;-21.680699;22.798201;4.367842;-0.148292;5.689079;3.527075
66.772312;-21.750394;22.612125;4.341101;-0.120804;5.811701;3.603867
66.972229;-21.824662;22.427465;4.319808;-0.093175;5.934375;3.630927
67.172146;-21.902532;22.243777;4.303964;-0.065697;6.055459;3.611144
67.372063;-21.983032;22.060615;4.293545;-0.038530;6.173527;3.552173
67.571980;-22.064588;21.878969;4.287467;-0.029400;6.287505;3.462748
67.771897;-22.147035;21.698203;4.281412;-0.031555;6.396659;3.351123
67.971814;-22.230817;21.517522;4.274911;-0.033729;6.500549;3.224691
68.171731;-22.315989;21.337035;4.267961;-0.035925;6.598976;3.090128
68.371648;-22.402604;21.156852;4.260557;-0.038151;6.691937;2.953744
68.571566;-22.490717;20.977081;4.252693;-0.040410;6.779604;2.771697
68.771483;-22.580381;20.797830;4.244364;-0.042708;6.860849;2.502404
68.971400;-22.671651;20.619210;4.235563;-0.045050;6.933383;2.154264
69.171317;-22.764581;20.441329;4.226283;-0.047438;6.995223;1.718097
69.371234;-22.859224;20.264295;4.216516;-0.049878;7.044153;1.288332
69.571151;-22.955711;20.088113;4.205906;-0.057527;7.080623;0.877676
69.771068;-23.054222;19.913072;4.193306;-0.067961;7.105360;0.484718
69.970985;-23.155029;19.739535;4.178606;-0.078557;7.118985;0.129968
70.170902;-23.258437;19.567809;4.161783;-0.089325;7.122634;-0.182192
70.370819;-23.364751;19.398203;4.142810;-0.100265;7.117518;-0.481120
70.570737;-23.474275;19.231021;4.121665;-0.111356;7.103992;-0.772755
70.770654;-23.587315;19.066571;4.098327;-0.122555;7.082212;-1.054180
70.970571;-23.704175;18.905161;4.072784;-0.133795;7.052392;-1.322395
71.170488;-23.825160;18.747096;4.045036;-0.144983;7.014805;-1.574309
71.370405;-23.950575;18.592683;4.015095;-0.155993;6.969794;-1.806759
71.570322;-24.080597;18.442201;3.985428;-0.132644;6.917776;-2.016541
71.770239;-24.214641;18.295083;3.962706;-0.095711;6.859252;-2.200499
71.970156;-24.351654;18.150348;3.947298;-0.058962;6.794814;-2.287531
72.170073;-24.490560;18.007028;3.939174;-0.022499;6.727174;-2.267233
72.369990;-24.630283;17.864157;3.938300;0.013715;6.659456;-2.246857
72.569908;-24.769745;17.720767;3.944652;0.049773;6.591660;-2.207670
72.769825;-24.907872;17.575891;3.958216;0.085731;6.524361;-2.141333
72.969742;-25.043585;17.428564;3.978979;0.121530;6.458413;-2.050665
