# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
39.796757;6.934011;6.666072;3.920386;-0.022158;8.000000;0.000000
39.996740;6.791298;6.525835;3.916163;-0.020047;8.000000;0.000000
40.196724;6.648050;6.386197;3.912365;-0.017931;8.000000;0.000000
40.396708;6.504323;6.247094;3.908990;-0.015811;8.000000;0.000000
40.596691;6.360174;6.108463;3.906040;-0.013689;8.000000;0.000000
40.796675;6.215659;5.970241;3.903515;-0.011565;8.000000;0.000000
40.996659;6.070837;5.832363;3.901415;-0.009439;8.000000;0.000000
41.196642;5.925762;5.694766;3.899740;-0.007312;8.000000;0.000000
41.396626;5.780493;5.557388;3.898491;-0.005184;8.000000;0.000000
41.596610;5.635086;5.420164;3.897668;-0.003055;8.000000;0.000000
41.796594;5.489594;5.283029;3.897269;-0.001035;8.000000;0.000000
41.996577;5.344038;5.145901;3.897128;-0.000372;8.000000;0.000000
42.196561;5.198473;5.008783;3.897120;0.000291;8.000000;0.000000
42.396545;5.052915;4.871657;3.897244;0.000954;8.000000;0.000000
42.596528;4.907382;4.734503;3.897502;0.001617;8.000000;0.000000
42.796512;4.761893;4.597300;3.897891;0.002281;8.000000;0.000000
42.996496;4.616464;4.460029;3.898414;0.002944;8.000000;0.000000
43.196479;4.471113;4.322671;3.899069;0.003607;8.000000;0.000000
43.396463;4.325859;4.185204;3.899856;0.004270;8.000000;0.000000
43.596447;4.180718;4.047610;3.900777;0.004932;8.000000;0.000000
43.796431;4.035710;3.909870;3.901825;0.005295;8.000000;0.000000
43.996414;3.890848;3.771991;3.902715;0.003600;8.000000;0.000000
44.196398;3.746082;3.634005;3.903265;0.001905;8.000000;0.000000
44.396382;3.601367;3.495961;3.903477;0.000210;8.000000;0.000000
44.596365;3.456657;3.357912;3.903349;-0.001484;8.000000;0.000000
44.796349;3.311908;3.219907;3.902883;-0.003179;8.000000;0.000000
44.996333;3.167075;3.081997;3.902078;-0.004874;8.000000;0.000000
45.196316;3.022112;2.944233;3.900933;-0.006570;8.000000;0.000000
45.396300;2.876975;2.806666;3.899450;-0.008266;8.000000;0.000000
45.596284;2.731618;2.669346;3.897627;-0.009963;8.000000;0.000000
45.796268;2.585994;2.532321;3.895483;-0.010712;8.000000;0.000000
45.996251;2.440081;2.395587;3.893700;-0.007113;8.000000;0.000000
46.196235;2.293980;2.259065;3.892638;-0.003513;8.000000;0.000000
46.396219;2.147785;2.122648;3.892295;0.000088;8.000000;0.000000
46.596202;2.001592;1.986227;3.892673;0.003688;8.000000;0.000000
46.796186;1.855495;1.849696;3.893770;0.007288;8.000000;0.000000
46.996170;1.709592;1.712945;3.895587;0.010887;8.000000;0.000000
47.196153;1.563976;1.575868;3.898124;0.014483;8.000000;0.000000
47.396137;1.418744;1.438356;3.901380;0.018076;8.000000;0.000000
47.596121;1.273991;1.300302;3.905355;0.021663;8.000000;0.000000
47.796105;1.129848;1.161633;3.910007;0.023559;8.000000;0.000000
47.996088;0.986436;1.022392;3.914348;0.019881;8.000000;0.000000
48.196072;0.843551;0.882553;3.917956;0.016209;8.000000;0.000000
48.396056;0.701095;0.742228;3.920831;0.012542;8.000000;0.000000
48.596039;0.558971;0.601527;3.922973;0.008880;8.000000;0.000000
