# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
57.775118;-0.574196;-7.198229;3.971300;-0.467167;4.863076;-0.925954
57.975032;-0.716581;-7.339988;3.878645;-0.456066;4.824861;-0.546954
58.174946;-0.871656;-7.468321;3.787289;-0.452616;4.802145;-0.170515
58.374860;-1.037729;-7.581953;3.695875;-0.456923;4.795042;0.207169
58.574774;-1.213107;-7.679608;3.603047;-0.468906;4.803671;0.559829
58.774688;-1.396097;-7.760011;3.507475;-0.488241;4.826913;0.893281
58.974602;-1.585007;-7.821886;3.407904;-0.514158;4.863769;1.210801
59.174516;-1.778050;-7.863943;3.303286;-0.543398;4.913284;1.513344
59.374430;-1.969002;-7.885319;3.204993;-0.477000;4.974479;1.799577
59.574343;-2.162052;-7.889127;3.120062;-0.401906;5.046282;2.065872
59.774257;-2.356862;-7.877763;3.049047;-0.326341;5.127470;2.306487
59.974171;-2.553099;-7.853622;2.991681;-0.254921;5.216623;2.514372
60.174085;-2.750426;-7.819099;2.947296;-0.189302;5.312106;2.675705
60.373999;-2.948508;-7.776590;2.915124;-0.129224;5.411865;2.727235
60.573913;-3.147010;-7.728490;2.894497;-0.073366;5.511689;2.775095
60.773827;-3.345594;-7.677195;2.884959;-0.019886;5.611441;2.803064
60.973741;-3.543927;-7.625100;2.886319;0.033294;5.710430;2.819119
61.173655;-3.741790;-7.574571;2.898622;0.081962;5.808285;2.874403
61.373569;-3.939913;-7.527148;2.914344;0.072241;5.906390;2.967270
61.573482;-4.137256;-7.482958;2.927907;0.061769;6.005984;3.067303
61.773396;-4.333930;-7.441481;2.939218;0.050665;6.107228;3.161833
61.973310;-4.530045;-7.402198;2.948198;0.039046;6.209865;3.241525
62.173224;-4.725713;-7.364587;2.954787;0.027028;6.313357;3.297081
62.373138;-4.921044;-7.328129;2.958940;0.014730;6.416910;3.352735
62.573052;-5.116149;-7.292303;2.960627;0.002265;6.520526;3.347586
62.772966;-5.311139;-7.256588;2.959836;-0.010252;6.622365;3.282219
62.972880;-5.506125;-7.220464;2.956566;-0.022704;6.720717;3.161114
63.172794;-5.701207;-7.183415;2.950941;-0.030424;6.814098;2.989373
63.372708;-5.896442;-7.145170;2.945596;-0.023329;6.901244;2.786276
63.572622;-6.091864;-7.105945;2.941646;-0.016324;6.981490;2.585049
63.772535;-6.287473;-7.066019;2.939080;-0.009394;7.055124;2.385625
63.972449;-6.483265;-7.025673;2.937890;-0.002520;7.122402;2.188001
64.172363;-6.679237;-6.985186;2.938070;0.004315;7.183553;1.992219
64.372277;-6.875389;-6.944840;2.939617;0.011131;7.238783;1.798353
64.572191;-7.071717;-6.904912;2.942529;0.017944;7.288279;1.606494
64.772105;-7.268219;-6.865685;2.946809;0.024771;7.332212;1.416751
64.972019;-7.464893;-6.827438;2.952458;0.031628;7.370739;1.229239
65.171933;-7.661716;-6.790449;2.959290;0.033351;7.404004;1.044081
65.371847;-7.858656;-6.754775;2.965262;0.026322;7.432142;0.861403
65.571761;-8.055706;-6.720152;2.969823;0.019273;7.455276;0.681331
65.771674;-8.252823;-6.686299;2.972972;0.012209;7.473524;0.503993
65.971588;-8.449965;-6.652938;2.974705;0.005133;7.486993;0.329515
66.171502;-8.647089;-6.619788;2.975023;-0.001953;7.495787;0.158022
66.371416;-8.844154;-6.586569;2.973924;-0.009047;7.500000;0.000000
66.571330;-9.041116;-6.553000;2.971408;-0.016147;7.500000;0.000000
66.771244;-9.237934;-6.518803;2.967472;-0.023252;7.500000;0.000000
66.971158;-9.434565;-6.483696;2.962119;-0.030356;7.500000;0.000000
67.171072;-9.631037;-6.447398;2.955666;-0.031074;7.500000;0.000000
